fecha,estacion,temperatura,precipitacion,vel_Viento,presion_barometrica,dir_viento,humedad_rel,mes,año,nombre_estacion,dir_cardinal,estacion_año,monoxido_nitrogeno
04/06/2023,59,19.6,8.4,0.8,936.0,34.0,69.0,6,2023,Parque Juan Carlos I,Norte,Verano,1.0
04/07/2023,59,27.1,0.0,0.0,939.0,0.0,48.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
04/08/2023,59,21.0,0.0,1.77,942.0,4.0,44.0,8,2023,Parque Juan Carlos I,Norte,Verano,1.0
04/09/2023,59,19.0,30.5,0.75,937.0,3.0,87.0,9,2023,Parque Juan Carlos I,Norte,Otoño,3.0
04/10/2023,59,21.4,0.0,0.6,947.0,0.0,64.0,10,2023,Parque Juan Carlos I,Norte,Otoño,5.0
04/11/2023,59,11.4,1.25,2.54,925.0,199.0,90.0,11,2023,Parque Juan Carlos I,Sur,Otoño,1.0
04/12/2023,59,7.1,0.95,1.24,938.0,129.0,88.0,12,2023,Parque Juan Carlos I,Este,Invierno,3.0
05/01/2023,59,6.5,0.0,0.54,950.0,8.0,72.0,1,2023,Parque Juan Carlos I,Norte,Invierno,13.0
05/02/2023,59,9.1,0.0,0.76,951.0,0.0,40.0,2,2023,Parque Juan Carlos I,Norte,Invierno,0.0
05/03/2023,59,4.4,1.8,0.71,938.0,4.0,75.0,3,2023,Parque Juan Carlos I,Norte,Primavera,4.0
05/04/2023,59,12.4,0.0,0.88,939.0,0.0,29.0,4,2023,Parque Juan Carlos I,Norte,Primavera,3.0
05/05/2023,59,19.6,0.0,1.07,940.0,219.0,42.0,5,2023,Parque Juan Carlos I,Sur,Primavera,3.0
05/06/2023,59,0.0,0.0,0.0,0.0,0.0,0.0,6,2023,Parque Juan Carlos I,Norte,Verano,0.0
05/07/2023,59,26.4,0.0,0.0,939.0,0.0,38.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
05/08/2023,59,23.4,0.0,0.98,943.0,7.0,43.0,8,2023,Parque Juan Carlos I,Norte,Verano,1.0
05/09/2023,59,21.6,0.0,0.56,939.0,1.0,73.0,9,2023,Parque Juan Carlos I,Norte,Otoño,5.0
05/10/2023,59,22.0,0.0,0.55,947.0,0.0,60.0,10,2023,Parque Juan Carlos I,Norte,Otoño,6.0
05/11/2023,59,10.8,0.0,2.03,932.0,197.0,77.0,11,2023,Parque Juan Carlos I,Sur,Otoño,1.0
05/12/2023,59,5.7,0.0,0.78,939.0,0.0,77.0,12,2023,Parque Juan Carlos I,Norte,Invierno,6.0
06/01/2023,59,5.3,0.0,0.52,947.0,0.0,80.0,1,2023,Parque Juan Carlos I,Norte,Invierno,9.0
06/02/2023,59,5.8,0.0,1.49,945.0,12.0,57.0,2,2023,Parque Juan Carlos I,Norte,Invierno,8.0
06/03/2023,59,8.7,0.1,1.36,934.0,232.0,80.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,2.0
06/04/2023,59,14.8,0.0,0.65,939.0,2.0,31.0,4,2023,Parque Juan Carlos I,Norte,Primavera,2.0
06/05/2023,59,19.9,0.0,1.14,936.0,225.0,40.0,5,2023,Parque Juan Carlos I,Sur,Primavera,2.0
06/06/2023,59,21.1,0.0,0.0,937.0,0.0,67.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
06/07/2023,59,27.0,0.0,0.0,936.0,0.0,47.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
06/08/2023,59,26.8,0.0,1.21,940.0,0.0,37.0,8,2023,Parque Juan Carlos I,Norte,Verano,1.0
06/09/2023,59,23.1,0.0,0.66,940.0,0.0,67.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
06/10/2023,59,22.5,0.0,0.55,946.0,0.0,52.0,10,2023,Parque Juan Carlos I,Norte,Otoño,3.0
06/11/2023,59,9.7,0.0,1.22,939.0,218.0,68.0,11,2023,Parque Juan Carlos I,Sur,Otoño,2.0
06/12/2023,59,5.7,0.0,0.48,939.0,0.0,79.0,12,2023,Parque Juan Carlos I,Norte,Invierno,15.0
07/01/2023,59,3.8,1.8,0.52,944.0,2.0,95.0,1,2023,Parque Juan Carlos I,Norte,Invierno,10.0
07/02/2023,59,4.1,2.9,0.83,942.0,34.0,73.0,2,2023,Parque Juan Carlos I,Norte,Invierno,4.0
07/03/2023,59,11.1,0.4,1.9,933.0,233.0,78.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,2.0
07/04/2023,59,15.3,0.0,0.89,938.0,3.0,35.0,4,2023,Parque Juan Carlos I,Norte,Primavera,1.0
07/05/2023,59,20.8,0.0,0.96,940.0,1.0,46.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
07/06/2023,59,18.0,10.15,0.0,936.0,0.0,82.0,6,2023,Parque Juan Carlos I,Norte,Verano,1.0
07/07/2023,59,26.7,0.0,0.0,936.0,0.0,47.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
07/08/2023,59,26.4,0.0,1.12,940.0,10.0,36.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
07/09/2023,59,23.6,0.0,0.71,940.0,5.0,67.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
07/10/2023,59,21.8,0.0,0.63,946.0,0.0,50.0,10,2023,Parque Juan Carlos I,Norte,Otoño,2.0
07/11/2023,59,7.3,0.0,0.89,944.0,4.0,79.0,11,2023,Parque Juan Carlos I,Norte,Otoño,15.0
07/12/2023,59,5.0,7.2,0.53,941.0,1.0,92.0,12,2023,Parque Juan Carlos I,Norte,Invierno,25.0
08/01/2023,59,10.5,7.3,2.31,937.0,239.0,95.0,1,2023,Parque Juan Carlos I,Suroeste,Invierno,3.0
08/02/2023,59,5.6,0.0,1.34,945.0,2.0,73.0,2,2023,Parque Juan Carlos I,Norte,Invierno,4.0
08/03/2023,59,12.5,1.5,2.32,935.0,188.0,80.0,3,2023,Parque Juan Carlos I,Sur,Primavera,2.0
08/04/2023,59,17.3,0.0,0.8,938.0,4.0,36.0,4,2023,Parque Juan Carlos I,Norte,Primavera,1.0
08/05/2023,59,21.2,0.0,0.95,944.0,0.0,46.0,5,2023,Parque Juan Carlos I,Norte,Primavera,2.0
08/06/2023,59,17.8,8.85,0.0,934.0,0.0,87.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
08/07/2023,59,26.8,0.0,0.0,939.0,0.0,37.0,7,2023,Parque Juan Carlos I,Norte,Verano,4.0
08/08/2023,59,29.2,0.0,0.99,939.0,3.0,38.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
08/09/2023,59,24.5,0.0,0.76,939.0,0.0,64.0,9,2023,Parque Juan Carlos I,Norte,Otoño,3.0
08/10/2023,59,21.6,0.0,0.56,946.0,1.0,49.0,10,2023,Parque Juan Carlos I,Norte,Otoño,4.0
08/11/2023,59,8.3,0.0,0.84,945.0,0.0,85.0,11,2023,Parque Juan Carlos I,Norte,Otoño,10.0
08/12/2023,59,9.4,0.7,1.51,941.0,22.0,73.0,12,2023,Parque Juan Carlos I,Norte,Invierno,1.0
09/01/2023,59,10.6,0.0,1.53,944.0,235.0,69.0,1,2023,Parque Juan Carlos I,Suroeste,Invierno,3.0
09/02/2023,59,6.2,0.0,0.59,950.0,7.0,72.0,2,2023,Parque Juan Carlos I,Norte,Invierno,7.0
09/03/2023,59,13.5,12.2,2.25,936.0,221.0,77.0,3,2023,Parque Juan Carlos I,Sur,Primavera,2.0
09/04/2023,59,18.3,0.0,0.92,941.0,8.0,40.0,4,2023,Parque Juan Carlos I,Norte,Primavera,3.0
09/05/2023,59,22.0,0.0,1.01,941.0,10.0,47.0,5,2023,Parque Juan Carlos I,Norte,Primavera,6.0
09/06/2023,59,19.6,0.0,0.0,934.0,0.0,71.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
09/07/2023,59,26.6,0.0,0.0,942.0,0.0,37.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
09/08/2023,59,31.1,0.0,1.07,940.0,8.0,38.0,8,2023,Parque Juan Carlos I,Norte,Verano,3.0
09/09/2023,59,23.3,0.65,0.84,939.0,1.0,69.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
09/10/2023,59,21.2,0.0,0.54,946.0,1.0,51.0,10,2023,Parque Juan Carlos I,Norte,Otoño,5.0
09/11/2023,59,12.2,0.2,1.79,940.0,208.0,76.0,11,2023,Parque Juan Carlos I,Sur,Otoño,1.0
09/12/2023,59,8.8,0.0,0.74,946.0,2.0,88.0,12,2023,Parque Juan Carlos I,Norte,Invierno,5.0
10/01/2023,59,6.0,0.0,0.66,950.0,14.0,83.0,1,2023,Parque Juan Carlos I,Norte,Invierno,11.0
10/02/2023,59,4.6,0.0,0.58,955.0,12.0,67.0,2,2023,Parque Juan Carlos I,Norte,Invierno,6.0
10/03/2023,59,13.9,0.0,2.04,942.0,252.0,64.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,1.0
10/04/2023,59,19.0,0.0,0.94,943.0,199.0,40.0,4,2023,Parque Juan Carlos I,Sur,Primavera,19.0
10/05/2023,59,18.0,0.0,1.32,941.0,24.0,49.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
10/06/2023,59,21.5,0.0,0.0,937.0,0.0,65.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
10/07/2023,59,29.3,0.0,0.0,942.0,0.0,37.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
10/08/2023,59,31.4,0.0,1.21,942.0,10.0,33.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
10/09/2023,59,22.3,3.35,0.75,939.0,0.0,76.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
10/10/2023,59,19.9,0.0,0.58,945.0,2.0,51.0,10,2023,Parque Juan Carlos I,Norte,Otoño,8.0
10/11/2023,59,12.2,1.1,1.79,940.0,200.0,70.0,11,2023,Parque Juan Carlos I,Sur,Otoño,2.0
10/12/2023,59,10.9,0.1,0.56,947.0,6.0,94.0,12,2023,Parque Juan Carlos I,Norte,Invierno,4.0
11/01/2023,59,7.2,0.0,0.64,949.0,0.0,93.0,1,2023,Parque Juan Carlos I,Norte,Invierno,8.0
11/02/2023,59,3.7,0.0,1.12,953.0,12.0,69.0,2,2023,Parque Juan Carlos I,Norte,Invierno,2.0
11/03/2023,59,14.5,0.0,1.85,943.0,172.0,74.0,3,2023,Parque Juan Carlos I,Sureste,Primavera,2.0
11/04/2023,59,18.5,0.0,1.2,942.0,4.0,44.0,4,2023,Parque Juan Carlos I,Norte,Primavera,10.0
11/05/2023,59,15.1,0.0,1.66,940.0,8.0,48.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
11/06/2023,59,22.5,0.0,0.0,937.0,0.0,56.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
11/07/2023,59,30.7,0.0,0.0,938.0,0.0,33.0,7,2023,Parque Juan Carlos I,Norte,Verano,2.0
11/08/2023,59,29.6,0.0,0.76,943.0,0.0,32.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
11/09/2023,59,20.8,7.25,0.98,938.0,205.0,73.0,9,2023,Parque Juan Carlos I,Sur,Otoño,3.0
11/10/2023,59,19.4,0.0,0.54,944.0,1.0,52.0,10,2023,Parque Juan Carlos I,Norte,Otoño,9.0
11/11/2023,59,14.4,0.0,2.33,939.0,233.0,88.0,11,2023,Parque Juan Carlos I,Suroeste,Otoño,2.0
11/12/2023,59,11.0,0.05,0.59,945.0,5.0,87.0,12,2023,Parque Juan Carlos I,Norte,Invierno,5.0
12/01/2023,59,5.7,0.2,0.58,950.0,0.0,84.0,1,2023,Parque Juan Carlos I,Norte,Invierno,22.0
12/02/2023,59,6.8,0.0,0.79,951.0,13.0,66.0,2,2023,Parque Juan Carlos I,Norte,Invierno,1.0
12/03/2023,59,15.3,0.0,0.91,943.0,4.0,71.0,3,2023,Parque Juan Carlos I,Norte,Primavera,10.0
12/04/2023,59,15.8,0.0,1.89,937.0,262.0,51.0,4,2023,Parque Juan Carlos I,Suroeste,Primavera,1.0
12/05/2023,59,13.0,0.0,1.54,938.0,11.0,51.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
12/06/2023,59,21.8,0.0,0.0,935.0,0.0,59.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
12/07/2023,59,27.5,0.0,0.0,939.0,0.0,35.0,7,2023,Parque Juan Carlos I,Norte,Verano,4.0
12/08/2023,59,30.4,0.0,0.79,941.0,1.0,34.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
12/09/2023,59,20.4,0.0,0.61,938.0,1.0,68.0,9,2023,Parque Juan Carlos I,Norte,Otoño,4.0
12/10/2023,59,19.3,0.0,0.56,943.0,2.0,50.0,10,2023,Parque Juan Carlos I,Norte,Otoño,4.0
12/11/2023,59,15.3,0.0,1.66,943.0,135.0,82.0,11,2023,Parque Juan Carlos I,Este,Otoño,1.0
12/12/2023,59,10.0,2.0,0.81,940.0,6.0,93.0,12,2023,Parque Juan Carlos I,Norte,Invierno,28.0
13/01/2023,59,6.4,0.0,0.52,949.0,1.0,85.0,1,2023,Parque Juan Carlos I,Norte,Invierno,23.0
13/02/2023,59,4.9,0.0,0.8,953.0,9.0,75.0,2,2023,Parque Juan Carlos I,Norte,Invierno,3.0
13/03/2023,59,14.3,0.0,1.98,938.0,217.0,69.0,3,2023,Parque Juan Carlos I,Sur,Primavera,14.0
13/04/2023,59,11.4,0.0,1.49,939.0,262.0,47.0,4,2023,Parque Juan Carlos I,Suroeste,Primavera,1.0
13/05/2023,59,13.5,0.0,1.44,940.0,21.0,52.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
13/06/2023,59,20.0,1.45,0.0,933.0,0.0,64.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
13/07/2023,59,28.0,0.0,0.0,940.0,0.0,40.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
13/08/2023,59,29.5,0.0,1.35,937.0,6.0,41.0,8,2023,Parque Juan Carlos I,Norte,Verano,1.0
13/09/2023,59,21.0,0.0,0.9,940.0,2.0,62.0,9,2023,Parque Juan Carlos I,Norte,Otoño,1.0
13/10/2023,59,20.1,0.0,0.75,942.0,0.0,51.0,10,2023,Parque Juan Carlos I,Norte,Otoño,3.0
13/11/2023,59,15.4,0.0,0.8,946.0,0.0,87.0,11,2023,Parque Juan Carlos I,Norte,Otoño,9.0
13/12/2023,59,9.9,0.1,1.88,938.0,208.0,71.0,12,2023,Parque Juan Carlos I,Sur,Invierno,2.0
14/01/2023,59,5.9,0.0,0.57,948.0,159.0,87.0,1,2023,Parque Juan Carlos I,Sureste,Invierno,23.0
14/02/2023,59,5.6,0.0,0.87,950.0,8.0,77.0,2,2023,Parque Juan Carlos I,Norte,Invierno,3.0
14/03/2023,59,11.8,0.0,1.81,942.0,261.0,53.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,2.0
14/04/2023,59,13.9,0.0,2.39,939.0,274.0,55.0,4,2023,Parque Juan Carlos I,Oeste,Primavera,1.0
14/05/2023,59,14.7,0.0,1.24,941.0,21.0,51.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
14/06/2023,59,21.4,0.0,0.0,938.0,0.0,59.0,6,2023,Parque Juan Carlos I,Norte,Verano,1.0
14/07/2023,59,28.8,0.0,0.0,938.0,0.0,40.0,7,2023,Parque Juan Carlos I,Norte,Verano,3.0
14/08/2023,59,28.2,0.0,1.27,936.0,5.0,31.0,8,2023,Parque Juan Carlos I,Norte,Verano,4.0
14/09/2023,59,21.9,0.0,0.65,940.0,1.0,67.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
14/10/2023,59,18.1,0.95,0.54,943.0,14.0,76.0,10,2023,Parque Juan Carlos I,Norte,Otoño,1.0
14/11/2023,59,12.7,0.0,0.59,947.0,8.0,91.0,11,2023,Parque Juan Carlos I,Norte,Otoño,37.0
14/12/2023,59,7.2,0.0,1.06,948.0,5.0,70.0,12,2023,Parque Juan Carlos I,Norte,Invierno,16.0
15/01/2023,59,6.4,0.0,1.29,944.0,270.0,82.0,1,2023,Parque Juan Carlos I,Suroeste,Invierno,7.0
15/02/2023,59,8.2,0.0,0.63,948.0,11.0,69.0,2,2023,Parque Juan Carlos I,Norte,Invierno,4.0
15/03/2023,59,12.0,0.0,0.59,940.0,5.0,57.0,3,2023,Parque Juan Carlos I,Norte,Primavera,7.0
15/04/2023,59,15.9,0.0,1.54,941.0,17.0,52.0,4,2023,Parque Juan Carlos I,Norte,Primavera,2.0
15/05/2023,59,14.3,0.0,1.26,940.0,8.0,52.0,5,2023,Parque Juan Carlos I,Norte,Primavera,2.0
15/06/2023,59,23.7,0.0,0.0,941.0,0.0,53.0,6,2023,Parque Juan Carlos I,Norte,Verano,4.0
15/07/2023,59,26.8,0.0,0.0,936.0,0.0,42.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
15/08/2023,59,27.5,0.0,1.06,937.0,2.0,30.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
15/09/2023,59,20.4,14.9,1.04,936.0,7.0,75.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
15/10/2023,59,16.9,0.6,0.66,940.0,1.0,78.0,10,2023,Parque Juan Carlos I,Norte,Otoño,3.0
15/11/2023,59,12.3,0.0,0.52,947.0,2.0,91.0,11,2023,Parque Juan Carlos I,Norte,Otoño,27.0
15/12/2023,59,8.1,0.0,0.81,955.0,0.0,74.0,12,2023,Parque Juan Carlos I,Norte,Invierno,5.0
16/01/2023,59,6.7,0.0,3.0,935.0,235.0,80.0,1,2023,Parque Juan Carlos I,Suroeste,Invierno,3.0
16/02/2023,59,7.5,0.0,0.76,949.0,11.0,61.0,2,2023,Parque Juan Carlos I,Norte,Invierno,4.0
16/03/2023,59,14.0,0.0,0.92,935.0,11.0,55.0,3,2023,Parque Juan Carlos I,Norte,Primavera,10.0
16/04/2023,59,16.5,0.0,1.46,941.0,19.0,47.0,4,2023,Parque Juan Carlos I,Norte,Primavera,1.0
16/05/2023,59,15.1,0.0,1.45,939.0,19.0,46.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
16/06/2023,59,25.9,0.0,0.0,940.0,0.0,48.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
16/07/2023,59,26.1,0.0,0.0,938.0,0.0,40.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
16/08/2023,59,27.6,0.0,0.99,937.0,5.0,35.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
16/09/2023,59,18.7,0.1,0.72,934.0,2.0,81.0,9,2023,Parque Juan Carlos I,Norte,Otoño,1.0
16/10/2023,59,17.3,0.1,0.94,936.0,10.0,78.0,10,2023,Parque Juan Carlos I,Norte,Otoño,2.0
16/11/2023,59,11.5,0.05,0.51,947.0,5.0,95.0,11,2023,Parque Juan Carlos I,Norte,Otoño,57.0
16/12/2023,59,5.2,0.0,0.51,956.0,0.0,75.0,12,2023,Parque Juan Carlos I,Norte,Invierno,22.0
17/01/2023,59,8.0,0.4,3.41,924.0,224.0,74.0,1,2023,Parque Juan Carlos I,Sur,Invierno,3.0
17/02/2023,59,7.8,0.0,0.71,951.0,2.0,54.0,2,2023,Parque Juan Carlos I,Norte,Invierno,8.0
17/03/2023,59,13.5,0.0,2.2,935.0,196.0,58.0,3,2023,Parque Juan Carlos I,Sur,Primavera,1.0
17/04/2023,59,16.2,0.0,1.0,937.0,2.0,35.0,4,2023,Parque Juan Carlos I,Norte,Primavera,2.0
17/05/2023,59,14.7,0.0,2.5,938.0,50.0,41.0,5,2023,Parque Juan Carlos I,Noreste,Primavera,1.0
17/06/2023,59,26.5,0.0,0.0,936.0,0.0,51.0,6,2023,Parque Juan Carlos I,Norte,Verano,4.0
17/07/2023,59,28.8,0.0,0.0,939.0,0.0,38.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
17/08/2023,59,27.7,0.0,1.09,937.0,1.0,35.0,8,2023,Parque Juan Carlos I,Norte,Verano,4.0
17/09/2023,59,17.2,3.9,0.9,936.0,64.0,84.0,9,2023,Parque Juan Carlos I,Noreste,Otoño,1.0
17/10/2023,59,19.0,0.3,1.56,931.0,3.0,73.0,10,2023,Parque Juan Carlos I,Norte,Otoño,6.0
17/11/2023,59,13.1,0.05,0.57,947.0,4.0,90.0,11,2023,Parque Juan Carlos I,Norte,Otoño,46.0
17/12/2023,59,4.9,0.0,0.51,956.0,1.0,76.0,12,2023,Parque Juan Carlos I,Norte,Invierno,18.0
18/01/2023,59,3.9,0.0,2.41,931.0,269.0,63.0,1,2023,Parque Juan Carlos I,Suroeste,Invierno,3.0
18/02/2023,59,7.6,0.0,0.77,950.0,17.0,53.0,2,2023,Parque Juan Carlos I,Norte,Invierno,4.0
18/03/2023,59,11.5,0.0,1.46,938.0,256.0,65.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,1.0
18/04/2023,59,15.0,0.0,1.08,934.0,22.0,42.0,4,2023,Parque Juan Carlos I,Norte,Primavera,3.0
18/05/2023,59,14.5,0.0,2.01,939.0,25.0,44.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
18/06/2023,59,24.2,1.0,0.0,934.0,0.0,58.0,6,2023,Parque Juan Carlos I,Norte,Verano,1.0
18/07/2023,59,31.5,0.0,0.0,940.0,0.0,38.0,7,2023,Parque Juan Carlos I,Norte,Verano,4.0
18/08/2023,59,27.4,0.0,1.43,937.0,5.0,34.0,8,2023,Parque Juan Carlos I,Norte,Verano,3.0
18/09/2023,59,17.0,0.0,0.85,940.0,13.0,80.0,9,2023,Parque Juan Carlos I,Norte,Otoño,3.0
18/10/2023,59,17.3,1.3,2.49,930.0,193.0,81.0,10,2023,Parque Juan Carlos I,Sur,Otoño,1.0
18/11/2023,59,12.2,0.0,0.49,948.0,0.0,82.0,11,2023,Parque Juan Carlos I,Norte,Otoño,11.0
18/12/2023,59,5.0,0.0,0.46,955.0,3.0,77.0,12,2023,Parque Juan Carlos I,Norte,Invierno,46.0
19/01/2023,59,4.9,0.1,2.24,939.0,220.0,69.0,1,2023,Parque Juan Carlos I,Sur,Invierno,4.0
19/02/2023,59,11.4,0.0,0.77,947.0,9.0,59.0,2,2023,Parque Juan Carlos I,Norte,Invierno,3.0
19/03/2023,59,11.9,0.0,0.79,942.0,6.0,60.0,3,2023,Parque Juan Carlos I,Norte,Primavera,2.0
19/04/2023,59,16.5,0.0,0.82,934.0,27.0,50.0,4,2023,Parque Juan Carlos I,Norte,Primavera,3.0
19/05/2023,59,14.3,0.0,1.85,939.0,42.0,44.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
19/06/2023,59,22.5,4.1,0.0,933.0,0.0,70.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
19/07/2023,59,31.8,0.0,0.0,940.0,0.0,32.0,7,2023,Parque Juan Carlos I,Norte,Verano,3.0
19/08/2023,59,28.2,0.0,0.92,940.0,1.0,37.0,8,2023,Parque Juan Carlos I,Norte,Verano,3.0
19/09/2023,59,18.4,0.0,0.64,940.0,1.0,72.0,9,2023,Parque Juan Carlos I,Norte,Otoño,6.0
19/10/2023,59,13.9,45.15,1.81,920.0,134.0,94.0,10,2023,Parque Juan Carlos I,Este,Otoño,1.0
19/11/2023,59,12.2,0.0,0.45,945.0,1.0,81.0,11,2023,Parque Juan Carlos I,Norte,Otoño,17.0
19/12/2023,59,5.2,0.0,0.5,952.0,2.0,78.0,12,2023,Parque Juan Carlos I,Norte,Invierno,62.0
20/01/2023,59,9.4,0.0,0.87,939.0,37.0,73.0,1,2023,Parque Juan Carlos I,Norte,Invierno,8.0
20/02/2023,59,12.5,0.0,0.92,944.0,3.0,55.0,2,2023,Parque Juan Carlos I,Norte,Invierno,3.0
20/03/2023,59,12.5,0.0,0.83,943.0,7.0,54.0,3,2023,Parque Juan Carlos I,Norte,Primavera,2.0
20/04/2023,59,18.6,0.0,1.09,932.0,3.0,43.0,4,2023,Parque Juan Carlos I,Norte,Primavera,5.0
20/05/2023,59,14.0,0.0,1.31,936.0,25.0,47.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
20/06/2023,59,22.7,0.0,0.0,934.0,0.0,62.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
20/07/2023,59,28.4,0.0,0.0,936.0,0.0,32.0,7,2023,Parque Juan Carlos I,Norte,Verano,3.0
20/08/2023,59,29.7,0.0,0.74,942.0,2.0,35.0,8,2023,Parque Juan Carlos I,Norte,Verano,4.0
20/09/2023,59,18.6,0.0,1.26,937.0,8.0,64.0,9,2023,Parque Juan Carlos I,Norte,Otoño,5.0
20/10/2023,59,12.7,3.8,2.35,922.0,220.0,77.0,10,2023,Parque Juan Carlos I,Sur,Otoño,1.0
20/11/2023,59,11.9,0.0,0.54,942.0,0.0,80.0,11,2023,Parque Juan Carlos I,Norte,Otoño,16.0
20/12/2023,59,6.2,0.15,1.85,949.0,1.0,75.0,12,2023,Parque Juan Carlos I,Norte,Invierno,36.0
21/01/2023,59,5.7,0.1,1.46,942.0,7.0,70.0,1,2023,Parque Juan Carlos I,Norte,Invierno,5.0
21/02/2023,59,11.5,0.0,0.76,941.0,5.0,56.0,2,2023,Parque Juan Carlos I,Norte,Invierno,5.0
21/03/2023,59,13.8,0.0,0.78,939.0,8.0,52.0,3,2023,Parque Juan Carlos I,Norte,Primavera,5.0
21/04/2023,59,18.6,0.0,1.48,929.0,253.0,45.0,4,2023,Parque Juan Carlos I,Suroeste,Primavera,6.0
21/05/2023,59,15.1,0.2,1.39,933.0,7.0,54.0,5,2023,Parque Juan Carlos I,Norte,Primavera,1.0
21/06/2023,59,21.9,1.4,0.0,936.0,0.0,62.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
21/07/2023,59,26.3,0.0,1.89,936.0,7.0,38.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
21/08/2023,59,31.1,0.0,0.81,942.0,5.0,36.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
21/09/2023,59,16.3,0.2,1.89,933.0,196.0,72.0,9,2023,Parque Juan Carlos I,Sur,Otoño,2.0
21/10/2023,59,12.2,0.0,1.18,931.0,58.0,65.0,10,2023,Parque Juan Carlos I,Noreste,Otoño,1.0
21/11/2023,59,9.7,0.0,1.47,943.0,1.0,69.0,11,2023,Parque Juan Carlos I,Norte,Otoño,2.0
21/12/2023,59,7.0,0.0,0.8,949.0,1.0,74.0,12,2023,Parque Juan Carlos I,Norte,Invierno,60.0
22/01/2023,59,3.0,0.0,1.46,945.0,2.0,53.0,1,2023,Parque Juan Carlos I,Norte,Invierno,3.0
22/02/2023,59,10.4,0.0,0.68,938.0,3.0,67.0,2,2023,Parque Juan Carlos I,Norte,Invierno,11.0
22/03/2023,59,14.4,0.0,1.02,938.0,236.0,52.0,3,2023,Parque Juan Carlos I,Suroeste,Primavera,4.0
22/04/2023,59,16.0,6.3,1.69,933.0,238.0,60.0,4,2023,Parque Juan Carlos I,Suroeste,Primavera,1.0
22/05/2023,59,17.8,0.1,1.04,934.0,1.0,51.0,5,2023,Parque Juan Carlos I,Norte,Primavera,2.0
22/06/2023,59,22.0,0.0,0.0,942.0,0.0,67.0,6,2023,Parque Juan Carlos I,Norte,Verano,2.0
22/07/2023,59,25.1,0.0,1.03,938.0,1.0,45.0,7,2023,Parque Juan Carlos I,Norte,Verano,1.0
22/08/2023,59,31.7,0.0,0.98,941.0,5.0,32.0,8,2023,Parque Juan Carlos I,Norte,Verano,2.0
22/09/2023,59,16.2,0.0,1.0,937.0,0.0,57.0,9,2023,Parque Juan Carlos I,Norte,Otoño,2.0
22/10/2023,59,11.4,16.5,1.07,930.0,21.0,81.0,10,2023,Parque Juan Carlos I,Norte,Otoño,2.0
